Age,Income,Education_Level,Credit_Score,Purchase_Amount,Satisfaction_Score,Product_Category,Region,Is_Returning_Customer,Website_Visit_Frequency,Time_on_Website_Minutes,Membership_Status,Churn,Spending_Score,Polynomial_Target,Education_Level_Code,Product_Category_Code,Region_Code,Membership_Status_Code
25,44557.42159340512,Master,730.3756844918461,197.07353604668418,10,Home,East,0,7,15.59158742280438,Gold,1,30782.362378169353,921.4002432809763,2,2,2,2
24,43317.462178988426,PhD,645.7685087119999,168.6567840675582,6,Electronics,East,1,6,5.609540830584997,Gold,0,17922.968519952086,1753.2979632239117,3,0,2,2
20,71800.7671567655,PhD,719.5312799581384,48.06440951664672,4,Clothing,East,1,7,16.618264645766413,Silver,1,31863.561165420342,2352.110944474343,3,1,2,1
34,73693.58218596068,High School,581.4948091144082,119.68606859866709,2,Sports,East,0,5,11.107391364495438,Silver,0,44528.43511975832,1314.9545213187876,0,3,2,1
50,42157.09959270098,Bachelor,724.6298669149654,343.35643153547926,8,Electronics,South,0,6,7.414324850786893,Platinum,1,19588.50551208158,1174.8331537765416,1,0,1,3
65,43697.19774356214,PhD,619.441403535961,103.96583217481499,4,Electronics,West,1,4,20.645571137928684,Platinum,1,16477.440235985752,1790.322733668174,3,0,3,3
29,45773.230867092396,Master,716.5382059533263,214.21098659158105,9,Clothing,East,1,3,14.79115316267013,Silver,1,16411.82910564194,-107.08077063815836,2,1,2,1
68,29833.242334485843,Bachelor,680.7136533918217,275.55829798963987,7,Clothing,South,1,7,4.614204401320093,Platinum,1,6955.8189913390415,1088.710528289782,1,1,1,3
39,36220.22080273703,Master,632.3030290301677,105.88079989982806,2,Electronics,North,0,6,11.081882189711525,Silver,1,20936.035273625734,908.9586578095548,2,0,0,1
39,34937.88849871898,PhD,659.648184353661,213.85328560858125,4,Clothing,East,0,4,15.02500875717602,Gold,1,8527.190393914674,1721.2520129112677,3,1,2,2
63,38483.03652343807,Master,714.315922847835,270.34366531329914,5,Clothing,North,1,5,15.17374569913903,Silver,0,25073.206793475845,1134.7423737144297,2,1,0,1
47,49479.72668919828,High School,685.2947226557617,200.93744914304378,3,Clothing,East,0,5,12.502971554945834,None,0,24383.206649283482,1470.0789013254926,0,1,2,0
55,53513.22098804781,Master,709.2206490236242,415.1302291750076,9,Clothing,South,1,3,-1.8264795991631821,Silver,0,23631.238580126683,1582.5353831741104,2,1,1,1
55,73257.50739221115,Bachelor,778.8220292257743,74.85505558413536,5,Clothing,South,0,2,12.240439217532545,Silver,0,35526.97600268081,4155.185660123821,1,1,1,1
62,35024.68938891814,Master,601.7879194144474,279.4046397412909,2,Sports,South,0,1,20.35516657361335,None,0,19847.627969189707,2843.9712484504403,2,3,1,0
68,64764.83597714876,Master,760.8606287484312,187.03986969526517,3,Clothing,West,0,3,22.011972322562183,None,1,30093.22281982131,2002.0174695433177,2,1,3,0
25,46790.16733661736,High School,685.2177968761606,257.89401161275066,9,Home,North,0,2,11.962545182882005,None,0,22476.225108850034,2386.578171771131,0,2,0,0
44,49258.044355213504,Master,635.0607975838436,233.09803637744344,7,Electronics,West,0,6,24.416670548345024,None,0,30014.42124556733,2894.3160381226753,2,0,3,0
44,60122.29238249906,Master,613.4843187130505,145.01328521675026,2,Sports,East,1,4,6.914944576259261,Silver,0,30875.674388265536,2261.369449564936,2,3,2,1
51,33159.16967656552,PhD,670.5439804611483,217.1747294344505,9,Sports,North,1,4,10.949842406852209,Platinum,0,9409.775541303345,971.2107989768783,3,3,0,3
38,55736.14619276076,PhD,726.082505596223,60.65739114512846,4,Clothing,South,0,7,19.45748061858034,None,0,24469.331424270953,1817.3904453826915,3,1,1,0
47,52496.78312319584,Bachelor,673.6225439811233,245.24356254285453,9,Electronics,North,1,4,18.67027602501635,Gold,0,16421.30831143167,1010.0076573518604,1,0,0,2
50,57386.76896012224,PhD,755.5577465123674,222.36188494928942,2,Home,South,1,3,14.951904607523236,Silver,0,30829.617327605512,1670.9208266479461,3,2,1,1
45,54337.52965861727,PhD,607.441215497422,247.89951264823267,10,Clothing,West,0,4,9.40437093959844,Platinum,0,30858.764038212765,1818.6343085920157,3,1,3,3
64,86829.50209866342,PhD,679.3955526076973,279.3588743815363,4,Electronics,West,1,4,9.39100988201161,Gold,0,37822.923549951876,3142.179637105597,3,0,3,2
50,40433.900236230256,PhD,617.380327779344,227.5714880157283,5,Clothing,South,0,5,11.371581493708886,Silver,1,31841.211817229905,1205.8798290869981,3,1,1,1
22,42035.04567497274,High School,698.1815941312484,211.10670648487073,2,Clothing,South,1,6,9.60829319089973,Silver,0,32326.953122544703,1064.167830824488,0,1,1,1
65,40652.89210362853,PhD,724.344369504865,133.9198747504031,10,Clothing,East,1,3,15.653515752954515,Gold,0,19500.49371813006,1380.5662017478567,3,1,2,2
36,41667.843212596184,High School,658.9619103159473,146.58344272632118,1,Clothing,West,1,4,14.538663241162629,None,1,15927.083850797819,1340.5939241872186,0,1,3,0
21,40439.19309040223,High School,549.7893071686433,289.0050965132998,7,Clothing,West,1,3,9.193190845485411,None,1,20648.60249235933,1620.9313569387623,0,1,3,0
52,67835.24796661327,PhD,689.9474073398247,307.7251554279484,10,Clothing,East,1,2,13.225585663330655,Gold,0,28852.46428356829,2339.72333268373,3,1,2,2
66,71307.56371984782,Master,701.8369275866755,182.14171727659595,1,Clothing,West,1,0,1.75281759345944,Platinum,0,39403.94334075899,1320.4919343569693,2,1,3,3
34,41438.805593757854,High School,700.2147377480849,203.45020604399556,8,Home,South,1,5,16.696102396625392,None,0,20651.19907701884,2060.492209999158,0,2,1,0
61,37514.66640343657,Master,741.7891095911077,132.15392187546755,3,Sports,North,0,4,18.583628024402856,Silver,1,20028.701536651824,2194.3518148689363,2,3,0,1
45,57071.23334579606,Master,626.4473160175476,287.9567633950584,10,Home,North,0,7,10.44094943096502,Silver,0,37471.445700249125,2531.175821738501,2,2,0,1
47,41716.65433578543,PhD,714.0108052725225,249.9062617768834,6,Clothing,West,0,1,11.06812011567322,Platinum,1,17783.210536769824,1775.1253497049001,3,1,3,3
46,59493.97726633266,Bachelor,739.6253756238988,345.5913077347812,7,Clothing,East,0,3,16.28944368980627,Silver,1,26912.03417388809,2813.684624950597,1,1,2,1
63,53043.845312769496,PhD,591.0706207996742,134.12576921151958,10,Home,South,1,5,15.531330695847855,None,1,29913.774953461732,2450.9312061363785,3,2,1,0
23,27263.838275041522,Bachelor,695.9825912959489,171.6494075736337,1,Home,North,1,5,18.86559178040841,Platinum,1,10621.932253853658,2262.079928382144,1,2,0,3
52,73212.57801995092,Bachelor,654.7910084496165,217.35844418941792,6,Sports,South,1,7,11.116601649681895,None,1,43765.44611928254,1459.7120601976317,1,3,1,0
58,76938.16509643283,PhD,675.9238663449177,248.4867153294328,7,Home,West,0,2,11.697213313638816,Platinum,0,43511.565730669216,2320.963398659751,3,2,3,3
54,40808.16964273421,PhD,697.3838241769168,183.82492718392757,6,Sports,West,0,4,13.896507582718389,Gold,0,18627.27928604131,2373.8878824716553,3,3,3,2
41,44184.47660096024,Bachelor,655.6385717943224,134.52791821597248,4,Clothing,North,0,4,9.669389377273198,Silver,1,13114.40414141064,1365.5105860943713,1,1,0,1
46,54287.98086087358,PhD,646.2145960419194,266.10556466926784,1,Electronics,West,1,4,13.787604729230534,Platinum,1,18962.772700645244,3175.8824633618583,3,0,3,3
66,55016.851849805375,Bachelor,681.7076208744012,254.08515219091862,9,Electronics,East,0,6,9.7511342086968,Gold,1,25219.59561869042,4729.10589983809,1,0,2,2
63,59878.164090092454,Master,625.6377030568599,131.27944245772062,4,Electronics,West,1,8,17.08785108783683,None,1,31122.631387994836,1424.7691084569137,2,0,3,0
48,80153.06808149524,PhD,625.7087435557407,301.6582100829122,7,Electronics,West,0,6,10.323470224097997,Gold,0,45707.919582256,1520.214490650366,3,0,3,2
52,47345.79158758926,Master,713.9686641478252,287.76490318974527,7,Clothing,West,1,5,16.264463730800095,None,1,21686.457796049144,1565.3749627440616,2,1,3,0
50,38025.541331923196,High School,622.5602982420672,210.07223729358446,2,Electronics,South,0,3,22.28308118924019,Platinum,1,14628.32933083905,690.4374076576748,0,0,1,3
69,29310.21157978209,Master,713.3156250454606,205.96983967820273,1,Home,South,1,2,17.14112088353422,Platinum,0,12991.39678652464,1254.8094442665379,2,2,1,3
38,39036.04940087121,Master,703.1295646426976,241.55433283369302,8,Home,North,0,7,15.879430278804337,Silver,0,19759.871455987235,2811.627976652172,2,2,0,1
49,49503.095406893044,Bachelor,593.7096635604702,135.37226973078066,8,Electronics,North,0,3,8.18179995883703,Silver,0,31336.274290361365,1913.0864600791224,1,0,0,1
40,76918.36795276681,Master,646.1217673832173,202.25236093730615,7,Home,North,1,6,21.945172664090528,Platinum,0,43826.30493536782,3879.0163361802515,2,2,0,3
50,42235.830514457426,PhD,739.7054701523687,38.57123415431147,8,Sports,West,1,2,20.578641110095273,None,1,15148.40437301649,1711.4959565779895,3,3,3,0
20,53356.819274583475,Bachelor,630.9417234430159,265.73417341272017,3,Clothing,South,0,7,14.218273664891086,None,1,29088.868628643642,2356.3508264079246,1,1,1,0
35,49753.65655890872,High School,656.7797868845306,82.88800831686055,2,Electronics,East,1,4,13.07941497053937,Platinum,1,19687.59790224581,1043.206160065322,0,0,2,3
42,67825.89910172127,PhD,703.1030446625948,312.7564871321749,7,Electronics,West,0,9,10.930099226574349,None,1,29964.940233701993,1856.2187027437178,3,0,3,0
59,87903.98638810433,High School,719.1695254641297,175.24099295251622,8,Clothing,West,1,9,23.946884718579103,Platinum,1,48325.37075953445,2140.9211148537906,0,1,3,3
48,42036.96840619519,Master,667.4230556977752,184.12497635516172,1,Home,West,0,3,18.91982286958121,Silver,1,20081.9468417625,-113.68437701023186,2,2,3,1
20,42658.40836222667,PhD,650.1244902654179,152.91995704366207,10,Clothing,East,1,10,11.207961043199663,None,1,23728.512853985907,1115.0374981905302,3,1,2,0
57,65662.41315603608,PhD,751.1184930849254,178.39708445584426,9,Clothing,North,0,8,20.49634825236036,Silver,1,35664.879858205815,2675.830438684916,3,1,0,1
63,60228.37234439467,High School,766.9449831898789,306.38985088610275,4,Home,East,0,3,21.695743375787707,Gold,1,29776.75928815068,2664.5674332206054,0,2,2,2
41,77700.6098860405,PhD,728.9429025390898,13.414350759869052,4,Clothing,North,0,6,14.893935125416437,Silver,0,40635.243605577154,714.7246254261099,3,1,0,1
67,58758.92277988946,PhD,684.2659071282512,295.7724039566141,3,Home,East,1,5,13.278263231647646,Gold,1,29498.728433572498,1752.9381732723425,3,2,2,2
49,44610.61863819411,PhD,639.5867139179537,225.35176108262812,6,Home,South,0,4,10.03458273581423,Silver,0,16633.060385936886,-374.51399574771676,3,2,1,1
64,58859.82246038464,Master,638.4777796721718,109.47337641070884,1,Clothing,West,1,1,18.537142671114683,Silver,0,30886.539168120948,2086.1629404362325,2,1,3,1
39,66630.55370874362,High School,706.1257052632878,119.35157052130717,6,Sports,West,1,3,12.864621307117146,None,0,28845.28933005164,3217.3998877195845,0,3,3,0
40,62307.23271796046,PhD,700.9199110444342,325.7294770406152,2,Home,West,1,5,12.657880267564213,Silver,0,24908.142737917904,3263.6219365322468,3,2,3,1
19,57609.11046660947,Bachelor,750.0799296473215,129.08698400429518,9,Clothing,North,0,5,14.942354951790342,Platinum,1,33177.77234501885,3209.1687931238084,1,1,0,3
44,66000.1203438373,Bachelor,712.522504626807,113.49871170530305,2,Home,East,1,7,10.909963071388054,None,0,29183.46363993455,2500.568031438158,1,2,2,0
59,67539.4338566851,Bachelor,604.845984912009,285.2985906773547,7,Sports,South,1,2,22.64211650651574,None,0,38363.157576342666,3211.304577477085,1,3,1,0
19,70732.38486556291,Bachelor,732.597380886146,225.39146572144358,1,Sports,East,1,4,19.83955895049032,None,1,39937.991175452196,1751.8372466536778,1,3,2,0
43,59730.64831384464,Master,630.0969686342794,129.6555817597701,7,Electronics,West,0,4,15.382786719717082,Silver,0,27561.568946455765,1448.029334076009,2,0,3,1
34,47493.22879524718,PhD,660.8014364023825,216.24687315534644,5,Home,South,1,4,10.743766941816794,None,1,28168.319107739917,3086.215219198315,3,2,1,0
57,52200.705296499844,High School,692.5100103125848,123.0685487269792,8,Home,South,1,8,11.013708463200544,Gold,1,23313.72674639079,2328.3595620461983,0,2,1,2
50,68097.63449762535,PhD,779.7833744891982,282.5616048816954,4,Clothing,West,1,9,10.793206516638847,Gold,1,32886.86844085724,204.76242559670845,3,1,3,2
26,37745.964935191456,Master,835.4959278002681,279.602822365485,10,Home,East,1,6,8.846513870710254,Silver,1,20461.912471094358,3154.1778961178243,2,2,2,1
60,55530.099633093516,Bachelor,710.3361529568091,239.90046491164574,7,Electronics,West,0,3,16.61342976869798,None,0,38022.03188353265,1840.1496468456028,1,0,3,0
65,44099.91781508959,Master,670.8401690639806,227.12457959352625,6,Sports,East,0,5,11.787811198591546,Platinum,1,26854.444638469293,1430.3742999966357,2,3,2,3
56,50431.17234402226,PhD,706.7252824240275,332.089109365053,5,Sports,South,1,5,11.502244184069312,Platinum,0,24026.638406165355,3012.5045524618226,3,3,1,3
46,69176.77793910948,High School,724.3827712936918,199.9764745541169,4,Electronics,South,1,4,10.930315486507869,Gold,0,34184.90075040086,2825.665226322018,0,0,1,2
59,52866.48602029855,Master,663.9666187221404,111.35944059343991,7,Home,West,1,3,20.017892954138652,Silver,1,17577.63084655415,1096.2194603542694,2,2,3,1
43,50696.54822234223,High School,769.7605677956161,233.710543462423,5,Home,South,1,2,11.207127498786212,Silver,0,29412.281615676802,1812.812209660518,0,2,1,1
52,29602.15788530121,Master,691.50353795957,356.45352871528354,5,Electronics,North,0,3,21.345222425008075,Silver,1,19347.762671175296,1101.9709372507616,2,0,0,1
67,61193.80349040831,High School,704.8871544545697,123.8930380110611,1,Clothing,South,0,3,13.561531056325755,Silver,0,32074.36327705758,1231.955276743337,0,1,1,1
42,59682.26271711613,High School,713.296212602723,172.89029249795107,2,Sports,North,0,6,8.774596060457611,Silver,0,33549.9120572425,-1026.3563987435582,0,3,0,1
41,82448.8208495819,Bachelor,701.0793305307228,231.23345285760894,5,Electronics,South,0,6,17.34633901251817,None,0,31218.472421729894,949.1080422090287,1,0,1,0
30,45383.32647570499,High School,721.9470250234806,195.95713632456957,3,Electronics,West,1,2,19.436380949787917,None,0,16322.835154640143,1768.8527105651308,0,0,3,0
24,53287.254914959085,Bachelor,649.1373406726539,126.32723147170141,2,Home,West,1,2,10.709833483528008,None,1,34690.99553044044,-895.6899257487112,1,2,3,0
53,53740.75525566133,PhD,652.0849123026985,284.1393392172853,4,Sports,North,0,3,15.316202572318819,Platinum,1,25641.740965668916,644.0475491738089,3,3,0,3
62,73661.79919645212,PhD,624.9922883514153,374.00305415129446,4,Home,West,0,10,16.592314190748137,None,0,40818.06443542422,2681.451751075836,3,2,3,0
37,48570.567014195716,Bachelor,701.9750615310113,214.70985942679306,4,Electronics,South,1,1,15.478169261115523,Silver,0,19572.085698811727,539.5968557531869,1,0,1,1
18,54185.32288655509,Bachelor,718.9468251756057,132.19487826979997,4,Clothing,South,1,4,12.709278631178865,Silver,0,23961.82311656675,1785.1672776925757,1,1,1,1
25,59118.44764574809,Master,702.8886433075943,83.82796062098937,3,Sports,West,1,3,19.408101822085328,Platinum,0,37892.6377275356,284.13509760487364,2,3,3,3
63,52799.13684734537,Master,763.7246216673768,219.34819859158856,7,Electronics,South,1,8,13.74441570298963,Platinum,1,24772.309328740674,2491.3375543216384,2,0,1,3
33,43303.49578174208,Master,679.7201990585477,282.79080074871933,9,Electronics,East,1,1,11.971600631947563,Gold,0,23289.548263561242,1618.1460009382686,2,0,2,2
31,52911.34989347462,PhD,713.4370827796256,235.63758098715363,5,Clothing,East,0,8,6.17458546838458,Platinum,0,27267.953904225906,1023.4258423905201,3,1,2,3
29,66104.47624789659,Master,625.4149561930343,199.81971193108595,4,Electronics,South,0,8,6.2212105244417,Gold,0,34444.32398956138,-705.3995273711121,2,0,1,2
68,34602.270508834095,High School,660.6450148762799,155.80462611580202,2,Electronics,West,1,5,16.079519352631138,None,1,17462.27123246017,1228.5344446675197,0,0,3,0
40,51994.54511220314,High School,714.7768878782889,118.08772754614327,2,Sports,North,1,9,14.614750439369983,Silver,0,15289.2562046071,2624.741679236242,0,3,0,1
32,39498.1877759124,Master,722.4551055371572,262.60634947436614,5,Sports,West,0,5,19.437225095598144,Gold,1,22234.423221747507,3492.4590536214555,2,3,3,2
45,67925.69943387264,High School,665.3016526167909,268.5328716039189,7,Sports,North,1,10,20.651421707649323,Gold,1,30474.70273950684,1758.2423990693533,0,3,0,2
51,27152.19642824338,PhD,676.4200374070966,84.07026599819501,10,Home,West,0,9,13.774482057170845,Gold,0,22653.93407543141,1905.0180821087665,3,2,3,2
19,41616.17229092617,High School,604.1063126659595,319.2379233635513,10,Clothing,South,0,4,19.743249482050516,Platinum,0,17024.884927002022,1263.636410191445,0,1,1,3
49,55658.17812596781,PhD,662.1485399596695,243.0553415670501,9,Sports,East,0,5,12.190769435411166,Platinum,0,25571.082295397733,3224.383361365928,3,3,2,3
40,73482.86043851511,Bachelor,724.5191581759893,304.9695983859345,7,Home,West,0,7,14.250550749738416,Platinum,1,49112.000197059395,1719.3409785702115,1,2,3,3
39,49013.746083905186,Bachelor,708.7602508053283,99.34041886361636,5,Home,North,1,8,14.107575364994364,Gold,1,27283.897418822893,2850.8287142425356,1,2,0,2
68,41672.00709960202,Bachelor,705.0332860690605,97.56318834384209,10,Clothing,East,1,4,22.89531273116821,None,0,14998.90851201784,2370.609019423476,1,1,2,0
42,78217.35604160884,Bachelor,682.488684359048,188.82730176745272,10,Clothing,North,0,2,8.607569465268838,Silver,1,40030.733817665685,2089.305294262623,1,1,0,1
39,28279.79149375634,High School,680.3531579314089,237.70883201713957,10,Electronics,South,1,8,15.295688280723345,Platinum,0,7197.925089057754,936.8439728037471,0,0,1,3
39,17017.910650698774,Master,646.9839430263277,334.7270617195223,6,Home,East,1,7,11.519824613350554,None,0,8936.88879601108,3739.6946343145855,2,2,2,0
66,56600.216750799984,High School,714.9414210101268,252.95591853613487,3,Sports,North,1,5,13.504925137516121,Platinum,0,23378.216162049976,3571.533685934758,0,3,0,3
69,42469.18663471083,PhD,701.0486472194694,181.7989042390975,5,Clothing,West,1,9,13.291087143385756,Platinum,0,29738.83564420747,4405.295643676691,3,1,3,3
59,34681.5077430393,High School,704.60094239964,123.0223094250581,8,Home,South,0,8,15.360319667722171,Gold,0,19605.176241178222,953.7100483618829,0,2,1,2
23,60625.3467094903,High School,653.698257866621,292.25004295393626,1,Sports,South,1,6,21.73458751404724,Gold,0,32070.43427233083,2201.9305006035484,0,3,1,2
32,53657.010706567984,PhD,572.3328540064377,127.64709306869639,1,Home,South,0,6,24.510001835036896,Platinum,1,31697.261987663434,1149.0859590830255,3,2,1,3
60,41538.820538949076,Bachelor,734.8576355876847,322.13514160792414,7,Clothing,West,0,5,18.282857488765792,Silver,1,26177.526005473934,2503.6616195734364,1,1,3,1
54,30795.434019936583,Bachelor,656.0581271995798,178.6711512795118,5,Electronics,West,1,4,10.104335166595952,Platinum,1,11032.367338725098,2313.8232285259833,1,0,3,3
50,63086.859924202174,Bachelor,636.861211797844,319.2936554463388,5,Home,East,0,9,14.126865972172881,Silver,0,32198.273647379825,1586.0135528750793,1,2,2,1
25,59753.017669379915,Master,714.6739455956997,250.91984675444587,1,Sports,West,1,2,16.30301065298721,None,0,26689.113319176053,1708.8802064912024,2,3,3,0
61,48512.36204330926,PhD,660.3993680040435,189.72533829181563,9,Clothing,East,1,8,12.965383688324152,Platinum,0,33886.546500926226,4157.868160091921,3,1,2,3
61,77699.554940715,PhD,732.996819202331,161.0452721130405,1,Electronics,South,0,5,13.614625119068677,Silver,1,27523.452360823507,1931.7877715716945,3,0,1,1
22,33948.72850510771,High School,710.8502974788348,174.43190919904401,5,Sports,East,1,4,14.644197230290255,None,0,13178.814168772624,-264.1766570597856,0,3,2,0
56,27117.122436128917,Master,714.1784661600238,232.1237519281428,10,Sports,North,0,5,18.86106085552313,None,1,13258.754142527212,1497.4489241348797,2,3,0,0
21,39621.378951781335,Bachelor,611.7022144399733,205.78673721632876,9,Sports,South,0,3,17.65090847701691,Gold,0,20555.36900140392,843.8309279234857,1,3,1,2
23,49316.209754667536,Master,740.5971992693201,155.46414439484712,4,Home,South,1,8,11.949171647561219,None,1,24400.698883202724,1018.132840098648,2,2,1,0
62,53650.091739840376,PhD,693.0625265616928,187.5776442261776,8,Clothing,East,1,7,17.96417085316537,Gold,0,25734.286558709387,2783.747609348816,3,1,2,2
49,46381.459132155054,PhD,661.5361430376898,205.89327722893623,6,Sports,South,1,4,23.6218067966711,None,0,21458.63964013028,2886.0127260703953,3,3,1,0
69,55280.83094771445,High School,687.1694233671126,40.3449429188891,3,Home,West,0,2,7.435257828311964,None,1,28886.900316664924,1288.052385000161,0,2,3,0
47,31226.90863714334,High School,591.188238355084,234.3626086091524,4,Clothing,North,1,3,12.813352027296563,Silver,1,16980.969316124185,1435.2152707842808,0,1,0,1
64,71656.46906109889,PhD,700.4326405740335,126.52090814623949,2,Clothing,East,0,2,12.433223964017966,Silver,1,44821.77891832915,1391.4411498286133,3,1,2,1
52,48767.732324111465,Bachelor,628.5314245908964,113.50006975956913,1,Home,East,0,7,15.399583242708678,Gold,0,33433.16767981062,3528.5042303951377,1,2,2,2
57,66759.43747382192,Bachelor,612.3664857078232,73.44917396669672,8,Home,South,1,5,5.880624148392965,Platinum,1,33984.7030374269,2960.698852755952,1,2,1,3
69,55140.88019566556,Master,603.8820406891055,65.45806265990822,1,Sports,West,1,6,21.805436378125655,Silver,1,24213.712163432458,2808.040733650246,2,3,3,1
33,56851.29828730676,PhD,735.6344187494963,98.34143726657831,1,Clothing,South,1,2,15.233958811665795,None,0,25338.712839229633,911.8426866126144,3,1,1,0
30,58546.50920348306,PhD,648.5368303153606,146.82342817771323,4,Electronics,South,0,6,16.49066698604612,Gold,0,22822.796273785287,230.740669302681,3,0,1,2
67,56715.628400259724,Bachelor,756.686385495825,346.49443531449265,10,Home,East,1,3,15.911581901168482,Gold,1,32183.98637497908,3344.377285018296,1,2,2,2
59,59640.84139801316,Bachelor,653.2099268473851,160.55902430785972,10,Clothing,South,0,3,12.417337490200559,Gold,0,29656.747303509637,3972.0167415960505,1,1,1,2
47,69937.28795198648,PhD,594.6321021203527,213.33125797010234,6,Clothing,North,1,3,18.493272527832872,None,1,36214.95193695204,229.3304046654846,3,1,0,0
36,52947.817545522055,High School,624.173778002567,230.03610398797466,9,Sports,South,1,6,15.02615009671788,Silver,1,27262.64535867074,4191.0867851230305,0,3,1,1
34,60635.05636382769,PhD,741.790581000347,209.82988896618866,1,Electronics,South,0,5,4.576675323125386,Platinum,1,26929.426127904833,1839.5878468065625,3,0,1,3
36,48653.964585691596,PhD,672.2050911031666,194.19174044555047,7,Sports,East,0,8,14.45918182405318,Gold,0,20381.571560415643,2117.774429006528,3,3,2,2
45,71601.75823174209,Bachelor,652.58563517547,110.35296773005665,10,Electronics,South,1,4,13.612138457202157,None,1,32616.316651002708,659.6140556904061,1,0,1,0
43,39854.115469110955,Bachelor,688.0009112926393,308.81956612094086,5,Electronics,West,1,5,18.48370843444213,Silver,1,21455.68936854021,195.14134935097582,1,0,3,1
54,77014.10649366223,High School,705.0891368083772,335.5397482728414,8,Home,East,1,5,28.507065444948516,Silver,0,37203.29489412479,-242.2028797129592,0,2,2,1
43,49397.63074033485,High School,735.8699407951231,73.80059794079857,7,Clothing,South,1,7,16.888426391999985,Platinum,1,15012.263748593236,3000.7223724317328,0,1,1,3
40,28538.373468229278,Master,752.4249614946464,123.19785568352154,4,Clothing,North,1,6,25.598992738947032,Gold,1,8268.456578192161,1877.2634682213638,2,1,0,2
26,51921.56622366184,PhD,662.0115677105457,179.01422432172456,4,Clothing,North,0,1,11.568867850942636,None,1,24643.923891173235,2398.382407714416,3,1,0,0
29,39784.22513787678,Bachelor,613.6976156958981,127.65966538173565,6,Electronics,East,0,2,11.889380825853408,Silver,0,19780.06072678452,3072.21695214275,1,0,2,1
18,62609.65323483086,High School,659.3267419438362,237.9474165091899,6,Clothing,East,0,7,13.767830439716127,None,1,34022.22344724042,1846.600451987669,0,1,2,0
18,40210.640310464136,Master,693.0140253291443,145.37958481950403,9,Home,South,0,9,17.125960701850456,Silver,0,20481.625000384713,3631.866576666148,2,2,1,1
64,43307.248501778304,Master,631.8120536894695,362.3792050854952,5,Electronics,West,1,10,11.796986759715578,Gold,0,19040.062708951653,1264.1859383576343,2,0,3,2
51,21656.889035817036,Bachelor,632.1424542552479,289.2911445757697,8,Electronics,South,0,7,6.940767832823742,Gold,1,8983.012883096451,1587.4872746441006,1,0,1,2
49,43215.405211263846,Bachelor,697.1893940774943,215.9430522974161,5,Electronics,North,0,7,15.115275942399148,Platinum,1,22755.01532484964,1092.2782501243612,1,0,0,3
65,13641.81010056565,Master,677.5673824214774,277.0239697489799,2,Electronics,West,0,2,9.285030146117016,Silver,0,8951.149892389756,2933.0062567539862,2,0,3,1
42,26241.45764771415,High School,681.6398497705793,282.9425318267982,6,Home,West,1,5,20.57914499914441,None,1,10571.715432879884,3079.960070880171,0,2,3,0
57,61406.21984216446,Master,642.0752332649965,157.70393839563175,9,Clothing,West,0,5,18.219351551854558,Silver,1,25414.639475611195,1586.977546055112,2,1,3,1
62,61787.00237976248,PhD,668.4799642897117,138.78370665935265,3,Home,South,1,7,11.202376233701113,None,0,29540.474148746896,681.2526484517941,3,2,1,0
18,56381.86342677447,PhD,633.7883427865847,205.86072972272356,1,Clothing,North,0,5,17.278960315266758,Platinum,1,25041.623817396227,3173.011334241724,3,1,0,3
33,35495.3578530618,Bachelor,724.5099205562393,264.6227093373458,1,Home,East,1,6,12.259207189443236,Silver,1,18305.580423313255,1063.150872170891,1,2,2,1
56,49284.3296578703,High School,731.7624667361877,210.42952989900633,3,Sports,South,0,4,14.739039332109645,Gold,0,32125.903262559168,1630.7990467559684,0,3,1,2
22,49945.96191364148,High School,587.6906068880953,81.72526383567521,10,Sports,East,1,11,14.791642724638141,None,1,17435.15967220937,865.1433842827121,0,3,2,0
39,32624.529662111858,PhD,633.5244569903795,139.78816670368684,5,Sports,West,0,5,13.321847377575935,Gold,0,22165.74831453855,2244.5585614568295,3,3,3,2
46,72550.97452650726,Master,605.173537245496,194.45203523042164,3,Sports,West,1,6,19.15339938767475,Platinum,0,37740.685230490955,1211.637922495412,2,3,3,3
20,63160.43435863507,Bachelor,647.4988032796551,194.32507967556273,9,Electronics,South,1,3,9.40418148405282,Platinum,1,36154.42073298526,2641.4073575373413,1,0,1,3
29,46685.53739255504,Master,675.8281015104819,347.94066325923563,8,Electronics,North,0,1,17.6848806034994,None,0,21184.046678967567,1379.340240277464,2,0,0,0
43,50403.28758491796,Master,607.5177390150735,96.05090432007515,3,Home,West,1,5,16.522645593946784,Silver,1,17071.50522273691,2507.7445980076727,2,2,3,1
33,53125.74211921329,Master,633.9070093437343,237.9191931376906,9,Home,East,1,5,7.9771276416843335,Gold,1,26561.349903191996,1019.2150780447131,2,2,2,2
68,19373.97697363564,High School,629.802131395925,311.6834831246217,6,Sports,East,0,5,11.027894415739134,Gold,0,16785.414769675186,3348.662877435483,0,3,2,2
54,46292.339262191046,PhD,690.3633664699472,370.3587309067097,7,Clothing,South,0,6,9.530603856786938,None,0,17963.561547686524,1521.6973982020493,3,1,1,0
39,39770.23628003302,High School,683.4672168518125,169.6701932612029,4,Sports,East,1,1,13.167866596834553,None,0,14353.557214303106,2047.1682037524333,0,3,2,0
46,34975.69985157627,PhD,643.9131223331374,236.857208954015,4,Home,North,0,11,15.242132286075423,None,0,20643.84337490591,793.6996211659168,3,2,0,0
